bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publication_date,publisher
4657,The Water-Method Man,John Irving,3.35,034541800X,9780345418005,eng,272,10479,6/23/1997,Ballantine Books
16187,The Little House,Philippa Gregory,3.68,6496431,9780006496434,eng,368,1910,2/1/1998,HarperCollins Publishers
36461,Proof of Concept,Larry Young\Damian Couceiro\Kieron Dwyer,3,1932051295,9781932051292,eng,134,6,1/18/2005,AIT Planet Lar
11702,The Labyrinth of Solitude and Other Writings,Octavio Paz\Lysander Kemp\Yara Milos,4.14,080215042X,9780802150424,eng,398,5170,1/12/1994,Grove Press
28055,Wanderlust: A History of Walking,Rebecca Solnit,3.92,140286012,9780140286014,eng,326,226,6/1/2001,Penguin Books (London)
38955,Just Disgusting!,Andy Griffiths\Terry Denton,3.83,330363689,9780330363686,eng,180,70,8/1/2002,Pan Australia
35921,On Basilisk Station (Honor Harrington  #1),David Weber,4.13,1416509372,9781416509370,eng,458,33456,7/26/2005,Baen Books
25372,Are We There Yet?,David Levithan,3.49,375839569,9780375839566,en-US,215,117,12/24/2008,Random House Children's Books
30373,A Kiss Remembered,Erin St. Claire\Sandra Brown,3.47,446612618,9780446612616,eng,224,3667,4/1/2003,Grand Central Publishing
30240,A Caress of Twilight (Merry Gentry  #2),Laurell K. Hamilton,4.06,345478169,9780345478160,en-US,348,32029,3/15/2005,Ballantine Books
22325,Idoru (Bridge #2),William Gibson,3.8,425190455,9780425190456,eng,308,17632,1/7/2003,Berkley Trade
152,Anna Karenina,Leo Tolstoy\David Magarshack\Priscilla Meyer,4.05,451528611,9780451528612,eng,960,109420,11/5/2002,Signet
18829,Yellow Dog,Martin Amis,2.79,1400077273,9781400077274,eng,352,1449,1/4/2005,Vintage
10004,Secret Rendezvous,Kobo Abe\Juliet Winters Carpenter,3.61,375726543,9780375726545,eng,192,989,7/9/2002,Vintage
17983,The Reverse of the Medal (Aubrey/Maturin  #11),Patrick O'Brian\Simon Vance,4.41,786178183,9780786178186,en-GB,0,3598,2/1/2006,Blackstone Audiobooks
40551,PHP and MySQL for Dummies,Janet Valade,3.55,764555898,9780764555893,en-US,456,12,4/9/2004,For Dummies
9961,Atonement,Ian McEwan,3.9,99429799,9780099429791,eng,372,4844,5/2/2002,Vintage
3103,Maurice,E.M. Forster,4.03,393310329,9780393310320,eng,256,21997,12/17/2005,W. W. Norton  Company
1130,The Warren Buffett Way,Robert G. Hagstrom\Bill Miller\Kenneth L. Fisher,4.13,471743674,9780471743675,en-US,245,228,10/1/2005,John Wiley & Sons
5107,The Catcher in the Rye,J.D. Salinger,3.8,316769177,9780316769174,eng,277,2457092,1/30/2001,Back Bay Books
9717,The Unbearable Lightness of Being,Milan Kundera\Michael Henry Heim,4.1,571224385,9780571224388,eng,320,248686,10/27/2009,Harper Perennial
17881,Notes from Underground & The Double,Fyodor Dostoyevsky\Jessie Coulson,4.2,140442529,9780140442526,eng,287,4706,7/30/1972,Penguin Books
10967,The Fiery Cross (Outlander  #5),Diana Gabaldon\Janos Farkas,4.27,440221668,9780440221661,eng,1443,128901,8/30/2005,Dell
17027,Mumbo Jumbo,Ishmael Reed\Gerard H. Durand,3.82,2879291488,9782879291482,fre,292,34,1/5/1998,editions de L'Olivier
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,038532328X,9780385323284,eng,192,49975,4/13/1996,Delacorte Press
16879,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,4.13,1400075122,9781400075126,eng,176,323,6/8/2004,Vintage
30366,Heaven's Price,Sandra Brown,3.54,553571575,9780553571578,eng,240,1828,11/1/1995,Bantam (Fanfare Imprint)
6899,Tuesdays with Morrie,Mitch Albom,4.1,307275639,9780307275639,en-US,192,5541,6/29/2007,Anchor Books
28666,Fugitive Prince (Wars of Light and Shadow  #4),Janny Wurts,3.89,61054682,9780061054686,eng,704,62,9/8/1998,HarperCollins Publishers
32537,Excellence,John W. Gardner,3.82,393312879,9780393312874,eng,176,49,4/17/1995,W. W. Norton  Company
16063,The Dive from Clausen's Pier,Ann Packer,3.42,749933631,9780749933630,eng,368,60,3/27/2003,Piatkus
31314,Barnyard Dance,Sandra Boynton,4.25,1563054426,9781563054426,en-US,24,21265,10/1/1993,Workman Publishing Company
41810,The Robots of Dawn (Robot #3),Isaac Asimov,4.16,553299492,9780553299496,eng,435,31186,3/1/1994,Spectra
36197,The Secret Sister,Ann Maxwell\Elizabeth Lowell,3.65,60511109,9780060511104,eng,416,1181,10/25/2005,Avon
20022,The Flood-Tide (Morland Dynasty  #9),Cynthia Harrod-Eagles,4.25,075150646X,9780751506464,eng,428,318,2/1/1986,Little  Brown Book Group
33906,Story of a Girl,Sara Zarr,3.66,316014532,9780316014533,eng,192,15106,1/10/2007,Little  Brown Books for Young Readers
10574,The Colorado Kid,Stephen King,3.32,843955848,9780843955842,eng,178,24611,2/20/2006,Hard Crime Case
39774,Mockingbird Wish Me Luck,Charles Bukowski,4.13,876851383,9780876851388,eng,160,1818,5/31/2002,Ecco
32255,Vanish (Rizzoli & Isles  #5),Tess Gerritsen,4.12,345476980,9780345476982,eng,401,46863,8/29/2006,Ballantine Books
14839,Last Man Standing,David Baldacci,4.04,446611778,9780446611770,eng,640,41611,9/1/2002,Warners Visions Books
15812,Hour Game (Sean King & Michelle Maxwell  #2),David Baldacci,3.97,140500522X,9781405005227,eng,437,15,1/21/2005,MacMillan
16442,The Dream of Scipio,Iain Pears,3.73,1573229865,9781573229869,eng,416,3311,6/3/2003,Riverhead Books
3409,Temptations,Otis Williams\Patricia Romanowski,4.19,815412185,9780815412182,eng,304,99,6/25/2002,Cooper Square Press
16285,The Custard Kid (Black Cats),Terry Deary,4.4,713659890,9780713659894,eng,62,5,10/31/2001,A & C Black (Childrens books)
31421,Letters Home,Sylvia Plath,4.2,571201156,9780571201150,eng,502,2373,1/1/1999,Faber & Faber
11366,The Guns of August,Barbara W. Tuchman\Robert K. Massie,4.17,345476093,9780345476098,eng,606,40927,8/3/2004,Ballantine Books
12381,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,679726225,9780679726227,eng,214,2940,12/17/1989,Random House Vintage Books
19961,Artesia Volume 1,Mark Smylie,3.98,193238622X,9781932386226,eng,192,242,9/20/2011,Archaia
18741,One More For The Road,Ray Bradbury,3.69,743440749,9780743440745,eng,289,21,4/7/2003,Earthlight
42369,The Hundred Dresses,Eleanor Estes\Louis Slobodkin,4.09,152052607,9780152052607,eng,80,30311,9/1/2004,HMH Books for Young Readers
31647,James and the Giant Peach,Roald Dahl\Quentin Blake,4.01,141311355,9780141311357,eng,160,1251,4/5/1998,Puffin
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.18,723257043,9780723257042,en-US,16,19,2/2/2006,Warne
6552,Midnight Voices,John Saul\Joe Blades,3.75,449006530,9780449006535,eng,384,2756,3/4/2003,Ballantine Books
37377,On the Night You Were Born,Nancy Tillman,4.36,312346069,9780312346065,en-US,32,12837,10/17/2006,Feiwel & Friends
672,Sailing for Dummies,J.J. Isler\Peter Isler,3.95,471791431,9780471791430,eng,416,150,6/1/2006,For Dummies
14300,Good Faith,Jane Smiley,3.26,385721056,9780385721059,eng,432,1837,5/11/2004,Anchor Books
9816,The View From Castle Rock,Alice Munro,3.68,771065264,9780771065262,eng,368,53,11/19/2008,McClelland and Stewart
39399,Bliss,Lynsay Sands,3.97,843949090,9780843949094,eng,394,1742,9/1/2001,Leisure Books
1429,The Fifth Mountain,Paulo Coelho\Clifford E. Landers,3.62,60930136,9780060930134,en-US,256,1415,4/26/2000,HarperOne
3066,The Fixer,Bernard Malamud\Jonathan Safran Foer,3.96,374529388,9780374529383,eng,335,8624,5/5/2004,Farrar  Straus and Giroux
26147,Man's Search for Meaning,Viktor E. Frankl\Ilse Lasch\Gordon W. Allport,4.36,1844132390,9781844132393,eng,160,1959,5/6/2004,Rider
28173,On Vital Reserves,William  James\Stephen Vicchio,4.5,870611518,9780870611513,eng,58,3,4/1/1988,Christian Classics
245,Henry Miller on Writing,Henry Miller\Thomas H. Moore,4.22,811201120,9780811201124,eng,217,981,2/1/1964,New Directions Publishing
6440,Ivanhoe,Walter Scott\Graham Tulloch,3.75,140436588,9780140436587,eng,541,73757,3/30/2000,Penguin Books /Penguin Classics
29965,The War of the Worlds,H.G. Wells\Leon Stover,3.82,786407808,9780786407804,eng,321,16,4/30/2001,McFarland & Company
14467,The Best Short Stories of O. Henry,O. Henry\Bennett Cerf\Van H. Cartmell,4.26,679601228,9780679601227,eng,368,3551,1/16/2000,Modern Library
3254,The Trojan Women,Euripides\Gilbert Murray,3.89,1420927329,9781420927320,eng,80,4577,1/1/2006,Digireads.com
16992,Kingdom Come,Mark Waid\Alex Ross\Elliot S. Maggin,4.25,1563893304,9781563893308,eng,231,47513,10/1/1997,DC Comics
27892,Lords of the Sky,Angus Wells,3.94,553572660,9780553572667,eng,688,288,10/6/1995,Spectra
22649,Bookends,Jane Green,3.72,767907817,9780767907811,eng,368,37153,5/27/2003,Broadway Books
33737,Manhunting,Jennifer Crusie,3.77,373772513,9780373772513,eng,328,13317,1/30/2007,HQN
4331,Dreamland (Dreamland  #1),Dale Brown\Jim DeFelice,3.9,7109660,9780007109661,eng,375,1313,7/2/2001,HarperCollins Publishers Ltd
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9780007158058,eng,384,189,10/5/2004,Harper Perennial
33447,Focus: The Future of Your Company Depends on It,Al Ries\Laura Ries,4.06,60799900,9780060799908,eng,320,480,9/27/2005,Harper Business
44979,Howards End,E.M. Forster\Nadia May,3.96,786168471,9780786168477,eng,9,32,6/1/2007,Blackstone Audiobooks
43490,Runaways (Orphans  #5),V.C. Andrews,3.77,671007637,9780671007638,eng,342,5121,11/1/1998,Pocket Books
1686,Augustine of Hippo: A Biography,Peter R.L. Brown,4.27,520227573,9780520227576,en-US,576,1643,11/24/2000,University of California Press
22238,Hollywood Hustle (Son of the Mob  #2),Gordon Korman,3.64,786809191,9780786809196,eng,268,1615,4/1/2006,Hyperion Paperbacks
24899,Interstellar Pig (Interstellar Pig #1),William Sleator,3.88,340850620,9780340850626,eng,200,2115,12/6/2001,Hodder Children's Books
27539,On Intelligence,Jeff Hawkins\Sandra Blakeslee,4.12,805078533,9780805078534,eng,261,5347,8/1/2005,St. Martin's Griffin
43738,Desolation Jones: Made in England,Warren Ellis\J.H. Williams III,3.93,140121150X,9781401211509,eng,144,1767,10/4/2006,Wildstorm
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,671684027,9780671684020,eng,371,1399,3/1/1990,Pocket Books
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,345455827,9780345455826,eng,480,2046,1/11/2005,Random House Trade Paperbacks
38339,Secrets  Lies and Democracy,Noam Chomsky\David Barsamian,3.98,1878825046,9781878825049,eng,128,934,7/1/2002,Odonian Press
7599,One Hundred Years of Solitude,Gabriel Garcia MArquez\Gregory Rabassa,4.07,006112009X,9780061120091,eng,448,1608,5/30/2006,Harper Perennial Modern Classics
37674,The Call of the Wild,Jack London\Gary Paulsen,3.86,689856741,9780689856747,eng,139,2210,2/1/2003,Aladdin
41702,The Navigator (NUMA Files  #7),Clive Cussler\Paul Kemprecos,3.94,399154191,9780399154195,en-US,437,6152,6/5/2007,Putnam Publishing Group
12201,Stopping by Woods on a Snowy Evening,Robert Frost\Susan Jeffers,4.4,525467343,9780525467342,eng,32,9205,9/24/2001,Dutton Children's Books
7707,Pygmalion & My Fair Lady,George Bernard Shaw\Alan Jay Lerner,4.26,451530098,9780451530097,eng,240,14962,3/7/2006,Signet
5196,Tara Road,Maeve Binchy,3.9,440235596,9780440235590,eng,648,66629,7/18/2000,Dell
7865,Days Between Stations,Steve Erickson,4,743265696,9780743265690,eng,256,709,2/9/2005,Simon & Schuster
28585,Judge Dredd (Audio Cassette),Neal Barrett Jr.\Martha Banta,2.96,553476793,9780553476798,eng,0,6,7/1/1995,Random House Audio
2836,Bridge to Terabithia,Katherine Paterson\Donna Diamond,4,60734019,9780060734015,en-US,191,1811,7/1/2008,HarperTeen
34207,I Ching: The Book of Change,Anonymous\John Blofeld,4.19,140193359,9780140193350,eng,240,42,8/1/1991,Penguin Books
45462,La venganza de opal (Artemis Fowl  #4),Eoin Colfer,4.05,8484412474,9788484412472,spa,368,21,4/30/2005,Montena
45378,Wartime Lies,Louis Begley,3.71,449001172,9780449001172,eng,240,524,10/15/1997,Ballantine Books
13440,Skeleton Crew,Stephen King,3.96,751504386,9780751504385,eng,612,97092,5/13/1993,Warner Books
1403,City Eclogue,Ed Roberson,4.13,1891190237,9781891190230,eng,136,67,1/30/2006,Atelos Press
19571,Paris Was Yesterday  1925-1939,Janet Flanner\Irving Drutman,3.85,156709902,9780156709903,eng,264,257,4/18/1988,Mariner Books
63,The Changeling,Kate Horsley,3.55,1590301943,9781590301944,eng,339,301,4/12/2005,Shambhala
35553,Shout! The Beatles in Their Generation,Philip Norman,4.03,743235657,9780743235655,eng,546,4624,2/15/2005,Fireside
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,4.22,553575651,9780553575651,eng,789,46646,11/27/2001,Spectra Books
15796,Charms for the Easy Life,Kaye Gibbons,4.02,60760257,9780060760250,eng,272,11168,7/1/2005,Harper Perennial
24951,Danny the Champion of the World,Roald Dahl,4.09,435122215,9780435122218,eng,208,20,9/1/2009,Heinemann Library
2183,Sentimental Education,Gustave Flaubert\Robert Baldick\Geoffrey Wall,3.83,140447970,9780140447972,eng,460,13499,2/5/2004,Penguin Classics
31979,Astonishing X-Men  Volume 1: Gifted,Joss Whedon\John Cassaday,4.17,785115315,9780785115311,eng,152,24262,5/10/2006,Marvel
10040,Die Entdeckung der Langsamkeit,Sten Nadolny,3.95,3492207006,9783492207003,ger,358,1806,3/28/1999,Piper Verlag
8552,Bolt (Kit Fielding  #2),Dick Francis,4.04,425202887,9780425202883,eng,288,5043,5/3/2005,G.P. Putnam's Sons
19675,Executive Orders (Jack Ryan  #8),Tom Clancy,4.06,6479758,9780006479758,eng,1273,39577,1/1/1998,HarperCollins
13106,The Celestine Prophecy,James Redfield\Lou Diamond Phillips,3.64,1594831955,9781594831959,en-US,0,64,2/16/2006,Grand Central Publishing
11359,Tar Baby,Toni Morrison,3.93,1400033446,9781400033447,eng,320,15795,6/8/2004,Vintage
6545,In the Dark of the Night,John Saul,3.88,034548701X,9780345487018,eng,324,4278,7/18/2006,Ballantine Books
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,1416524797,9781416524793,eng,736,2418736,4/1/2006,Pocket Books
8758,The Beach,Joanna Strange,3.84,582435676,9780582435674,eng,112,68,2/19/2001,Longman
33917,The Namesake,Jhumpa Lahiri,3.99,618485228,9780618485222,eng,291,213178,9/1/2004,Mariner Books
41740,Billy Budd  Sailor,Herman Melville,3.12,1417647116,9781417647118,eng,127,29,3/1/1999,Turtleback Books
7830,After Henry,Joan Didion,3.83,679745394,9780679745396,eng,320,1205,4/27/1993,Vintage
1720,Ovid's Metamorphoses: Books 1-5,Ovid\William Scovil Anderson,4.27,806128941,9780806128948,eng,584,229,1/15/1998,University of Oklahoma Press
32419,The Hannibal Lecter Trilogy,Thomas  Harris,4.42,434009059,9780434009053,eng,1222,808,11/3/2005,William Heinemann Ltd.
8716,Lincoln,Gore Vidal,4.21,375708766,9780375708763,eng,672,7326,2/15/2000,Vintage
16185,The Wise Woman,Philippa Gregory,3.32,6514642,9780006514640,eng,640,6774,2/1/2002,HarperCollins Publishers
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,4,631233601,9780631233602,eng,348,85,9/27/2002,Wiley-Blackwell
31985,X/1999  Volume 02: Overture,CLAMP\Fred Burke,4.03,1569319502,9781569319505,en-US,192,1092,4/30/2003,VIZ Media LLC
44919,Working Effectively with Legacy Code,Michael C. Feathers,4.14,131177052,76092025986,eng,464,3450,9/1/2004,Prentice Hall
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid\Frank Justus Miller,4.52,674990471,9780674990470,eng,499,61,1/1/1985,Harvard University Press
7815,The Year of Magical Thinking,Joan Didion,3.89,1400078431,9781400078431,eng,227,120758,2/13/2007,Vintage
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott\Sarah Elbert,3.94,1555533078,9781555533076,eng,160,18,4/17/1997,Northeastern University Press
25781,The Iron Dragon's Daughter,Michael Swanwick,3.69,380972336,9780380972333,eng,424,2530,2/28/2012,Avon Books
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba\Takeshi Obata\Tetsuichiro Miyaki,4.22,142151155X,9781421511559,eng,188,12461,3/6/2007,VIZ Media LLC
13075,Basket Case,Carl Hiaasen,3.82,044661193X,9780446611930,eng,413,333,1/1/2003,Grand Central Publishing
45279,Criptonomicon II: El codigo Pontifex,Neal Stephenson\Pedro Jorge Romero,4.1,8466616926,9788466616928,spa,496,404,11/1/2005,Ediciones B
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato\Benjamin Jowett,4.47,879756322,9780879756321,eng,157,14,12/1/1991,Prometheus Books
20775,My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh\Alexandra Ivy,3.73,821775502,9780821775509,eng,256,407,10/1/2003,Zebra
25142,Fucked By Rock + Cd,Mark Manning,3.96,1840680733,9781840680737,eng,205,1,10/1/2001,Creation Books
30232,Little Butterfly  Volume 03,Hinako Takanaga,4.21,156970905X,9781569709054,eng,184,609,12/6/2006,Digital Manga Publishing
44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo\Margaret Jull Costa,3.81,081121592X,9780811215923,eng,135,567,5/17/2005,New Directions
9515,Henry Adams and the Making of America,Garry Wills,3.79,618134301,9780618134304,en-US,480,95,9/14/2005,Houghton Mifflin Harcourt
5513,The Diary of Anne Frank,Frances Goodrich\Albert Hackett\Wendy Kesselman,4.06,082221718X,9780822217183,eng,70,1320,10/1/1998,Dramatists Play Service
8544,Trial Run,Dick Francis,3.83,425199835,9780425199831,eng,272,2004,9/7/2004,G.P. Putnam's Sons
3685,Black Beauty,Anna Sewell,3.96,439228905,9780439228909,eng,245,208684,3/1/2003,Scholastic Paperbacks
29953,A Gift Of Wings,Richard Bach,3.79,330304216,9780330304214,eng,299,1664,5/11/2001,Sidgwick & Jackson Ltd
12297,The Scarlet Letter,Nathaniel Hawthorne\Kathryn Harrison,3.4,679783385,9780679783381,en-US,241,5503,9/19/2000,Modern Library
12319,Basic Writings of Nietzsche,Friedrich Nietzsche\Walter Kaufmann\Peter Gay,4.11,679783393,9780679783398,eng,862,3227,1/25/2001,Random House  Inc.
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4,553579754,9780553579758,eng,448,31462,12/1/1998,Bantam Books
3290,Eva Luna,Isabel Allende\Margaret Sayers Peden,3.97,553383825,9780553383829,eng,320,430,8/30/2005,Dial Press
15925,The Guardian,Nicholas Sparks,4.15,446696110,9780446696111,eng,400,148042,4/1/2005,Grand Central Publishing
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9780060833183,en-US,464,1567,3/28/2006,HarperTorch
8249,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder\Cherry Jones\Paul Woodiel,4.19,006056508X,9780060565084,eng,7,105,3/28/2006,HarperFestival
24248,Black Ice (Ice  #1),Anne Stuart,3.71,778321711,9780778321712,eng,377,8284,4/26/2005,Mira Books
18353,Anaïs Nin: A Biography,Deirdre Bair,3.99,140255257,9780140255256,eng,672,632,7/1/1996,Penguin Books
35963,The Opposite of Fate,Amy Tan,3.92,7170408,9780007170401,eng,398,172,7/1/2004,Harper Perennial
38755,The Portable Arthur Miller,Arthur  Miller\Harold Clurman\Christopher Bigsby,4.21,142437557,9780142437551,eng,575,232,7/29/2003,Penguin Books
24894,Once Said Darlene,William Sleator\Steven Kellogg,3.62,525364102,9780525364108,eng,55,8,3/22/1979,Dutton Books
5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,618101365,9780618101368,eng,198,131876,5/22/2000,Houghton Mifflin Harcourt
11566,The Green Mile,Stephen King,4.44,451933028,9780451933027,eng,592,207869,9/1/1996,Penguin Signet
17866,Glasshouse,Charles Stross,3.87,441014038,9780441014033,en-US,335,8975,6/27/2006,Ace Books
10490,Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,9780151731565,eng,84,661,1/1/1984,Houghton Mifflin Harcourt P
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,60874309,9780060874308,eng,268,11056,12/26/2006,HarperTempest
3736,Redburn,Herman Melville\Harold Beaver,3.62,140431055,9780140431056,eng,448,545,8/26/1976,Penguin Classics
23233,Ten Things I Hate about You,David Levithan,4.11,439087309,9780439087308,eng,170,1435,6/1/1999,Scholastic
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,345463099,9780345463098,eng,329,3972,11/23/2004,Del Rey
